"Tarih","Şimdi","Açılış","Yüksek","Düşük","Hac.","Fark %"
"02.09.2010","82,501","82,545","82,635","82,305","17,23K","-0,06%"
"01.09.2010","82,549","83,180","83,265","82,225","23,57K","-0,85%"
"31.08.2010","83,254","83,240","83,400","82,925","21,73K","0,03%"
"30.08.2010","83,226","82,850","83,405","82,790","14,73K","0,31%"
"27.08.2010","82,968","82,975","83,235","82,690","23,10K","-0,02%"
"26.08.2010","82,983","83,260","83,330","82,665","29,45K","-0,42%"
"25.08.2010","83,331","83,365","83,570","83,000","25,56K","0,15%"
"24.08.2010","83,206","83,445","83,635","82,895","37,59K","-0,03%"
"23.08.2010","83,228","83,165","83,375","82,955","18,63K","0,08%"
"20.08.2010","83,160","82,580","83,430","82,515","21,30K","0,75%"
"19.08.2010","82,540","82,625","82,835","82,095","20,38K","0,28%"
"18.08.2010","82,310","82,370","82,605","81,995","14,08K","-0,02%"
"17.08.2010","82,324","82,575","82,610","82,115","13,81K","-0,38%"
"16.08.2010","82,635","83,030","83,140","82,350","11,21K","-0,49%"
"13.08.2010","83,038","82,700","83,350","82,290","15,14K","0,33%"
"12.08.2010","82,767","82,590","82,935","82,235","17,75K","0,41%"
"11.08.2010","82,428","81,090","82,630","81,080","31,55K","1,86%"
"10.08.2010","80,924","80,845","81,650","80,775","32,68K","0,17%"
"09.08.2010","80,789","80,485","80,840","80,345","11,86K","0,36%"
"06.08.2010","80,496","80,890","81,230","80,170","20,21K","-0,54%"
"05.08.2010","80,930","81,090","81,225","80,625","14,15K","-0,08%"
"04.08.2010","80,992","80,720","81,220","80,600","17,99K","0,38%"
"03.08.2010","80,684","81,010","81,130","80,555","14,53K","-0,46%"
"02.08.2010","81,055","81,570","81,670","80,900","16,29K","-0,73%"
"30.07.2010","81,655","81,760","82,080","81,565","17,16K","-0,12%"
"29.07.2010","81,754","82,220","82,285","81,600","16,10K","-0,68%"
"28.07.2010","82,310","82,305","82,425","82,070","14,00K","-0,02%"
"27.07.2010","82,328","82,230","82,530","81,970","15,69K","0,10%"
"26.07.2010","82,242","82,700","82,815","82,135","15,88K","-0,47%"
"23.07.2010","82,629","82,690","83,220","82,390","25,68K","-0,18%"
"22.07.2010","82,782","83,470","83,545","82,640","21,06K","-0,97%"
"21.07.2010","83,593","82,880","83,640","82,760","19,00K","0,80%"
"20.07.2010","82,929","82,820","83,270","82,355","17,82K","0,27%"
"19.07.2010","82,705","82,790","82,995","82,500","18,98K","0,06%"
"16.07.2010","82,658","82,610","82,795","82,250","22,19K","-0,10%"
"15.07.2010","82,743","83,590","83,685","82,430","25,13K","-1,02%"
"14.07.2010","83,598","83,710","83,875","83,365","16,82K","-0,27%"
"13.07.2010","83,821","84,425","84,725","83,545","25,69K","-0,69%"
"12.07.2010","84,407","84,080","84,635","84,080","12,71K","0,30%"
"09.07.2010","84,152","83,995","84,315","83,835","16,39K","0,14%"
"08.07.2010","84,036","84,195","84,245","83,880","17,82K","-0,00%"
"07.07.2010","84,038","84,280","84,595","83,965","19,01K","-0,32%"
"06.07.2010","84,306","84,950","85,075","84,040","19,22K","-0,66%"
"05.07.2010","84,862","84,725","84,960","84,560","1,58K","0,23%"
"02.07.2010","84,670","84,855","85,010","84,360","20,61K","-0,37%"
"01.07.2010","84,984","86,450","86,545","84,675","36,02K","-1,50%"
"30.06.2010","86,281","86,480","86,570","85,875","17,90K","-0,07%"
"29.06.2010","86,340","85,910","86,600","85,910","19,98K","0,49%"
"28.06.2010","85,922","85,580","86,065","85,475","15,19K","0,40%"
"25.06.2010","85,579","86,000","86,415","85,520","18,56K","-0,51%"
"24.06.2010","86,017","86,130","86,280","85,685","18,67K","-0,04%"
"23.06.2010","86,048","86,400","86,710","85,905","24,35K","-0,42%"
"22.06.2010","86,408","86,210","86,545","86,045","15,42K","0,20%"
"21.06.2010","86,239","85,670","86,345","85,360","19,02K","0,31%"
"18.06.2010","85,976","85,925","86,060","85,735","8,43K","-0,01%"
"17.06.2010","85,982","86,485","86,810","85,795","20,95K","-0,47%"
"16.06.2010","86,386","86,365","86,705","86,210","15,33K","0,11%"
"15.06.2010","86,290","87,000","87,175","86,190","15,98K","-0,25%"
"14.06.2010","86,504","87,400","87,400","86,380","1,89K","-1,16%"
"11.06.2010","87,517","87,030","87,670","86,960","15,86K","0,40%"
"10.06.2010","87,166","87,940","88,080","86,770","30,70K","-0,87%"
"09.06.2010","87,935","88,185","88,425","87,445","32,77K","-0,61%"
"08.06.2010","88,473","88,545","88,650","88,020","35,40K","0,01%"
"07.06.2010","88,463","88,400","88,800","88,230","20,71K","0,17%"
"04.06.2010","88,315","87,190","88,405","86,975","37,18K","1,26%"
"03.06.2010","87,214","86,770","87,350","86,385","19,55K","0,39%"
"02.06.2010","86,877","86,810","87,265","86,695","17,00K","0,18%"
"01.06.2010","86,725","86,725","87,580","86,220","28,00K","0,06%"
"31.05.2010","86,670","86,860","86,860","86,535","2,50K","0,10%"
"28.05.2010","86,582","86,340","86,895","85,935","25,26K","0,35%"
"27.05.2010","86,282","87,370","87,375","86,205","30,50K","-1,10%"
"26.05.2010","87,244","86,725","87,480","86,625","25,89K","0,41%"
"25.05.2010","86,888","86,600","87,550","86,425","37,33K","0,64%"
"24.05.2010","86,337","85,680","86,630","85,655","18,94K","0,94%"
"21.05.2010","85,537","85,860","86,200","85,325","35,86K","-0,20%"
"20.05.2010","85,706","86,475","86,985","85,555","49,47K","-0,96%"
"19.05.2010","86,540","87,595","87,625","86,235","51,81K","-0,89%"
"18.05.2010","87,315","86,370","87,525","86,045","45,17K","1,09%"
"17.05.2010","86,377","86,410","87,210","86,200","27,77K","0,17%"
"14.05.2010","86,231","85,485","86,435","85,335","32,38K","1,04%"
"13.05.2010","85,342","84,885","85,570","84,660","20,77K","0,44%"
"12.05.2010","84,967","84,855","85,100","84,330","20,44K","0,42%"
"11.05.2010","84,613","84,585","84,905","84,330","24,66K","0,33%"
"10.05.2010","84,335","83,900","84,540","83,070","37,30K","-0,38%"
"07.05.2010","84,659","84,995","85,355","84,235","69,10K","-0,46%"
"06.05.2010","85,047","84,265","85,460","84,060","68,91K","1,01%"
"05.05.2010","84,200","83,615","84,435","83,470","39,60K","0,93%"
"04.05.2010","83,421","82,490","83,650","82,405","30,92K","1,24%"
"03.05.2010","82,399","82,050","82,690","81,870","13,06K","0,50%"
"30.04.2010","81,991","82,075","82,230","81,745","16,63K","-0,21%"
"29.04.2010","82,161","82,480","82,540","82,035","21,45K","-0,45%"
"28.04.2010","82,535","82,430","82,870","82,160","31,16K","0,27%"
"27.04.2010","82,310","81,380","82,750","81,360","34,23K","0,85%"
"26.04.2010","81,615","81,580","81,845","81,365","13,24K","0,14%"
"23.04.2010","81,498","82,115","82,200","81,450","24,67K","-0,23%"
"22.04.2010","81,682","81,320","81,925","81,140","21,23K","0,51%"
"21.04.2010","81,266","81,200","81,440","81,065","15,06K","0,15%"
"20.04.2010","81,141","81,055","81,235","80,860","17,13K","0,04%"
"19.04.2010","81,105","81,010","81,390","80,965","18,86K","0,20%"
"16.04.2010","80,944","80,635","81,035","80,580","25,51K","0,45%"
"15.04.2010","80,585","80,280","80,835","80,250","20,29K","0,37%"
"14.04.2010","80,291","80,555","80,615","80,140","29,08K","-0,41%"
"13.04.2010","80,625","80,695","80,885","80,395","16,46K","-0,08%"
"12.04.2010","80,692","80,850","80,850","80,215","20,48K","-0,68%"
"09.04.2010","81,241","81,575","81,745","81,010","27,93K","-0,56%"
"08.04.2010","81,701","81,805","82,060","81,615","21,90K","0,11%"
"07.04.2010","81,612","81,615","81,910","81,540","17,98K","0,05%"
"06.04.2010","81,570","81,315","81,815","81,315","19,24K","0,39%"
"05.04.2010","81,254","81,285","81,455","81,100","10,93K","-0,23%"
"02.04.2010","81,444","80,875","81,470","80,520","6,01K","0,58%"
"01.04.2010","80,972","81,215","81,475","80,810","26,74K","-0,39%"
"31.03.2010","81,291","81,670","81,940","81,095","33,71K","-0,55%"
"30.03.2010","81,738","81,470","81,825","81,235","17,16K","0,14%"
"29.03.2010","81,624","81,620","81,910","81,445","15,00K","-0,43%"
"26.03.2010","81,978","82,320","82,320","81,850","24,83K","-0,52%"
"25.03.2010","82,405","82,145","82,520","81,895","24,73K","0,36%"
"24.03.2010","82,106","81,185","82,310","81,125","30,19K","1,22%"
"23.03.2010","81,118","80,785","81,250","80,775","19,87K","0,29%"
"22.03.2010","80,883","80,975","81,345","80,780","19,53K","-0,11%"
"19.03.2010","80,975","80,485","81,135","80,440","27,11K","0,67%"
"18.03.2010","80,440","79,950","80,665","79,945","24,35K","0,74%"
"17.03.2010","79,850","79,925","80,075","79,730","21,96K","-0,18%"
"16.03.2010","79,995","80,415","80,535","79,850","22,66K","-0,22%"
"15.03.2010","80,175","79,770","80,180","79,765","1,02K","0,42%"
"12.03.2010","79,840","80,300","80,330","79,650","28,66K","-0,59%"
"11.03.2010","80,315","80,535","80,570","80,250","30,57K","-0,19%"
"10.03.2010","80,465","80,615","80,865","80,315","31,32K","-0,17%"
"09.03.2010","80,605","80,475","80,880","80,440","24,08K","0,19%"
"08.03.2010","80,455","80,425","80,580","80,100","28,84K","-0,01%"
"05.03.2010","80,460","80,580","80,920","80,430","19,37K","-0,16%"
"04.03.2010","80,585","80,085","80,700","79,970","23,70K","0,71%"
"03.03.2010","80,020","80,445","80,600","79,835","29,36K","-0,69%"
"02.03.2010","80,575","80,930","81,340","80,425","26,62K","-0,16%"
"01.03.2010","80,705","80,535","81,315","80,330","26,63K","0,33%"
"26.02.2010","80,440","80,820","80,835","80,190","29,02K","-0,52%"
"25.02.2010","80,860","80,935","81,195","80,700","23,74K","-0,07%"
"24.02.2010","80,915","80,980","80,980","80,410","22,22K","0,01%"
"23.02.2010","80,910","80,590","81,050","80,145","25,90K","0,40%"
"22.02.2010","80,585","80,690","80,745","80,430","12,48K","-0,17%"
"19.02.2010","80,720","81,195","81,430","80,600","23,32K","0,32%"
"18.02.2010","80,465","80,630","81,200","80,255","28,13K","-0,01%"
"17.02.2010","80,475","79,720","80,610","79,610","28,48K","0,90%"
"16.02.2010","79,755","80,435","80,445","79,655","25,04K","-0,85%"
"15.02.2010","80,435","80,470","80,615","80,295","2,08K","0,03%"
"12.02.2010","80,410","80,180","80,835","80,075","29,51K","0,39%"
"11.02.2010","80,100","80,020","80,600","79,820","32,33K","-0,05%"
"10.02.2010","80,140","79,895","80,435","79,770","29,87K","0,19%"
"09.02.2010","79,990","80,530","80,530","79,650","42,68K","-0,56%"
"08.02.2010","80,440","80,560","80,665","80,230","27,54K","-0,19%"
"05.02.2010","80,595","80,300","80,820","80,095","42,76K","0,65%"
"04.02.2010","80,075","79,635","80,225","79,510","29,02K","0,66%"
"03.02.2010","79,550","79,145","79,620","78,830","23,17K","0,47%"
"02.02.2010","79,180","79,410","79,580","79,135","15,68K","-0,30%"
"01.02.2010","79,420","79,610","79,760","79,350","18,21K","-0,29%"
"29.01.2010","79,650","79,240","79,680","79,070","23,63K","0,70%"
"28.01.2010","79,100","78,975","79,265","78,750","25,04K","0,29%"
"27.01.2010","78,870","78,675","79,050","78,530","21,11K","0,33%"
"26.01.2010","78,610","78,305","78,835","78,235","19,40K","0,33%"
"25.01.2010","78,350","78,430","78,515","78,200","11,29K","-0,10%"
